ecg_id,segment_id,label,mean_I,median_I,variance_I,std_I,mean_II,median_II,variance_II,std_II,mean_III,median_III,variance_III,std_III,mean_V3,median_V3,variance_V3,std_V3,mean_V6,median_V6,variance_V6,std_V6
16,seg_2a4s,NORM,-0.023313,-0.036,0.0054461992302302,0.0737983687504692,-0.002518,-0.03,0.031604412088088,0.177776297880477,0.020797,0.0055,0.0246575933843843,0.1570273650813271,0.022509,-0.05,0.0781789788978979,0.2796050409021588,-0.002273,-0.047,0.0369909934644644,0.1923304278175049
16,seg_4a6s,NORM,-0.017109,-0.036,0.0049432303493493,0.0703081101250015,0.009878,-0.03,0.0246348359519519,0.1569548850847018,0.02699,0.01,0.0179794313313313,0.1340874018367547,-0.043542,-0.125,0.0586969772132132,0.2422745905232598,0.0171,-0.035,0.0288994134134134,0.169998274736579
16,seg_6a8s,NORM,0.012473,0.0,0.0054798951661661,0.0740263140117496,0.023981,-0.015,0.0338577583973974,0.1840047781917562,0.011496,-0.019,0.0274059759599599,0.1655475036355425,-0.051925,-0.135,0.0717045439189189,0.2677770414335757,0.0115129999999999,-0.045,0.0387864102412412,0.1969426572412417
16,seg_8a10s,NORM,-0.004911,-0.016,0.0044830701491491,0.0669557327579136,-0.0224619999999999,-0.0445,0.0344273819379379,0.1855461719840588,-0.017536,-0.035,0.0280280887927927,0.1674159155898649,-0.095715,-0.1595,0.0650119317067067,0.2549743746079333,0.008467,-0.035,0.0377719949059059,0.1943501862770033
19,seg_0a2s,NORM,-0.03852,-0.055,0.0106992408408408,0.103437134728495,0.0124679999999999,-0.061,0.0489746996756756,0.2213022812256477,0.050994,0.016,0.0273695575215215,0.1654374731477772,-0.0449259999999999,-0.127,0.0901848373613613,0.3003079042605461,-0.057558,-0.09,0.0415435341701701,0.2038223102856264
19,seg_2a4s,NORM,0.036205,0.005,0.0116157447197197,0.1077763643834756,-0.002722,-0.0755,0.0461649276436436,0.214860251427861,-0.0389249999999999,-0.074,0.0224309042792792,0.1497695038359922,0.0156869999999999,-0.095,0.0784145055365365,0.2800259015457972,-0.0062839999999999,-0.071,0.0405046279719719,0.2012576159353279
19,seg_4a6s,NORM,0.0219799999999999,-0.005,0.0104565381381381,0.1022572155798217,0.0805809999999999,0.04,0.0433219614004004,0.2081392836549612,0.0585999999999999,0.035,0.0229377637637637,0.1514521830934231,-0.0449349999999999,-0.155,0.0845271999749749,0.2907356186898588,-0.019349,-0.085,0.0405153105095095,0.2012841536472991
19,seg_6a8s,NORM,-0.007201,-0.036,0.0104307773763763,0.1021311772984938,-0.027103,-0.09,0.0462174618528528,0.2149824687104807,-0.019873,-0.045,0.0231068076786786,0.1520092355045531,0.029251,-0.083,0.0834496996986986,0.2888766167392208,0.037478,-0.025,0.0428878133293293,0.2070937307822941
19,seg_8a10s,NORM,0.0070689999999999,-0.025,0.0105287529919919,0.1026097119769468,-0.0578859999999999,-0.13,0.0442576326366366,0.2103749810139899,-0.064959,-0.099,0.0238395668858858,0.1544006699657935,0.041326,-0.075,0.0778192129369369,0.2789609523516453,0.038185,-0.015,0.0378857545295295,0.1946426328673385
21,seg_0a2s,NORM,0.015864,0.0,0.0064686481521521,0.0804279065508493,-0.08771,-0.135,0.0291915254254254,0.170855276258667,-0.103586,-0.138,0.0133890396436436,0.1157110178143967,-0.0462259999999999,-0.115,0.0596176085325325,0.2441671733311678,0.010384,-0.025,0.0198136361801801,0.1407609185114255
21,seg_2a4s,NORM,0.010105,0.0035,0.0076573293043043,0.0875061672358257,-0.018739,-0.06,0.0223067856646646,0.1493545635883439,-0.028858,-0.025,0.0109826825185185,0.1047982944447022,-0.028472,-0.1,0.0418172865025025,0.2044927541564798,-0.050936,-0.09,0.0150723402442442,0.1227694597375269
21,seg_4a6s,NORM,-0.0268839999999999,-0.0475,0.0073307552992992,0.0856198300588088,0.071253,0.04,0.0279272942852852,0.1671146142181625,0.098119,0.089,0.0099333541931931,0.0996662139001637,0.095018,0.02,0.0642328485245245,0.2534420022895268,0.0010399999999999,-0.027,0.017245626026026,0.1313226028756132
21,seg_6a8s,NORM,0.066381,0.035,0.0062983441831831,0.0793621079809702,0.0312479999999999,-0.01,0.0232522887847847,0.1524870118560423,-0.035146,-0.0495,0.0075525111951951,0.08690518508809,0.051601,-0.0055,0.0400428726716716,0.2001071529747791,0.024981,-0.005,0.0163266713103103,0.1277758635670693
21,seg_8a10s,NORM,-0.043075,-0.065,0.00709368506006,0.0842240171213654,0.025022,-0.035,0.039582542058058,0.1989536178561678,0.0680919999999999,0.025,0.0407512327687687,0.2018693457877366,-0.109451,-0.135,0.0362913469459459,0.1905028791014612,0.048569,0.045,0.0173460112502502,0.1317042567658701
25,seg_0a2s,NORM,-0.0439249999999999,-0.08,0.0260771365115115,0.1614841679902754,0.032856,0.002,0.020681821085085,0.1438117557263142,0.076773,0.075,0.0045808403113113,0.0676819053463428,-0.110697,-0.175,0.063308880071071,0.251612559446207,0.1439829999999999,0.1225,0.0254046813923923,0.1593884606625975
