ecg_id,segment_id,label,mean_I,median_I,variance_I,std_I,mean_II,median_II,variance_II,std_II,mean_III,median_III,variance_III,std_III,mean_V3,median_V3,variance_V3,std_V3,mean_V6,median_V6,variance_V6,std_V6
146,seg_0a2s,MI,-0.0320399999999999,-0.059,0.0168432996996996,0.129781738698862,0.042177,-0.025,0.0976080417127127,0.3124228572187264,0.074207,0.054,0.1160899841351351,0.3407198029688547,-0.042123,-0.095,0.072500130001001,0.2692584817624154,-0.040009,-0.1,0.0991784233423423,0.3149260601194228
146,seg_2a4s,MI,0.0094539999999999,-0.02,0.0194028026866866,0.139293943467355,0.032404,-0.015,0.0897490117957958,0.2995813942750714,0.022948,0.0,0.1059460213173173,0.3254935042628613,-0.013223,-0.05,0.0614298411121121,0.2478504410165778,0.0138529999999999,-0.05,0.109628660051051,0.3311021897406465
146,seg_4a6s,MI,0.006446,-0.019,0.0150773804644644,0.1227899851961244,-0.0349369999999999,-0.08,0.0615410841151151,0.2480747550943366,-0.041393,-0.045,0.0703499424934935,0.2652356357910707,0.046749,-0.005,0.0477434094084084,0.2185026530923787,0.016257,-0.026,0.0773575885395395,0.2781323219971737
146,seg_6a8s,MI,-0.010365,-0.035,0.0176371269019019,0.1328048451747973,-0.020443,-0.07,0.0958228956466466,0.309552734839553,-0.010075,-0.035,0.1143690444194194,0.3381849263634017,-0.0098789999999999,-0.049,0.0665612195785785,0.257994611530122,0.0019629999999999,-0.06,0.1047420376686686,0.3236387456233704
146,seg_8a10s,MI,0.00909,-0.005,0.015216188088088,0.1233539139552859,-0.014793,-0.041,0.0601522584094094,0.2452595735326338,-0.023875,-0.025,0.068230684059059,0.2612100382050028,-0.009365,-0.057,0.0450813251001,0.2123236329288383,0.0105689999999999,-0.03,0.0755402775165165,0.2748459159538604
152,seg_0a2s,MI,-0.011029,-0.015,0.0020713795385385,0.0455124108187924,0.026647,0.024,0.0042962306216216,0.0655456377009303,0.037667,0.04,0.0061312813923923,0.0783024992729631,-0.084561,0.015,0.2643682204994995,0.5141675023759277,0.004612,-0.04,0.0264434749309309,0.1626144979112592
152,seg_2a4s,MI,-0.007803,-0.011,0.001980815006006,0.0445063479293235,-0.0079599999999999,-0.015,0.0035890694694694,0.0599088429989218,-0.0001569999999999,0.005,0.0057984528038038,0.0761475725404546,0.029058,0.08,0.1745051918278278,0.4177381857429696,-0.015941,-0.0295,0.0132548363553553,0.115129650200786
152,seg_4a6s,MI,-0.012218,-0.013,0.0024697242002002,0.0496963197852738,-0.011213,-0.025,0.004696416047047,0.0685304023557942,0.001005,-0.005,0.0069385054804804,0.0832976919276907,0.017237,0.105,0.2713199267577577,0.5208837939096951,0.017212,0.001,0.0189890741301301,0.1378008495261554
152,seg_6a8s,MI,-0.000309,-0.005,0.0017982978168168,0.0424063417051838,0.033089,0.023,0.0045004054844844,0.0670850615598173,0.033386,0.03,0.0059898468508508,0.0773941008788838,-0.0183099999999999,0.072,0.2699846005005005,0.5196004238840655,-0.0438799999999999,-0.06,0.0203718354354354,0.1427299388195603
152,seg_8a10s,MI,0.008868,0.005,0.0019969154914914,0.044686860389733,-0.039027,-0.045,0.0037040363073073,0.0608607945011179,-0.047895,-0.0515,0.0059777997747747,0.0773162322851726,0.074164,0.114,0.1790593564604604,0.4231540575965926,0.0223949999999999,0.021,0.0137337006756756,0.1171908728343452
153,seg_0a2s,MI,-0.038303,-0.084,0.0205424456366366,0.143326360578355,0.0098059999999999,-0.02,0.00981371608008,0.0990642018091302,0.048094,0.055,0.0042647719359359,0.0653052213527826,0.036966,0.005,0.0312465634074074,0.1767669748776829,0.090306,0.065,0.013829664028028,0.1175995919551935
153,seg_2a4s,MI,-0.00963,-0.0485,0.0206332483483483,0.143642780355813,0.0065259999999999,-0.02,0.0099613626866866,0.0998066264668167,0.016168,0.025,0.0059363721481481,0.0770478562203267,-0.0087309999999999,-0.035,0.0289471658048048,0.1701386664012763,0.0221079999999999,-0.01,0.0159339382742742,0.1262297044053984
153,seg_4a6s,MI,0.0025889999999999,-0.045,0.0192852793583583,0.1388714490396005,0.0250039999999999,-0.005,0.0108804224064064,0.1043092632818696,0.022406,0.03,0.0041883835475475,0.0647177220515953,-0.0120409999999999,-0.05,0.0374516629819819,0.1935243214223524,-0.004918,-0.045,0.0183747079839839,0.1355533399956784
153,seg_6a8s,MI,0.022682,-0.019,0.0188425714474474,0.1372682463188316,-0.012822,-0.045,0.0105396279439439,0.1026626901261794,-0.035489,-0.035,0.0043546965755755,0.0659901248337626,-0.0028229999999999,-0.049,0.0376299836546546,0.1939844933355619,-0.037018,-0.0705,0.0194850247007007,0.1395887699662859
153,seg_8a10s,MI,0.022468,-0.02,0.0188935365125125,0.1374537613618212,-0.008553,-0.04,0.0112484396306306,0.1060586612711599,-0.031038,-0.03,0.0037097122682682,0.0609074073349725,-0.031026,-0.07,0.037634748072072,0.1939967733547959,-0.090504,-0.13,0.0190599939779779,0.1380579370336163
161,seg_0a2s,MI,0.028883,0.015,0.0031705818928928,0.0563079203389087,0.107321,0.11,0.0044603783373373,0.0667860639455368,0.078435,0.0895,0.0041728786536536,0.0645978223599964,-0.092316,-0.086,0.0510916157597597,0.2260345455008144,-0.0471979999999999,-0.055,0.0036755463423423,0.0606262842531384
161,seg_2a4s,MI,-0.002303,-0.015,0.0036837689599599,0.0606940603350934,-0.046085,-0.048,0.004922300075075,0.0701591054324032,-0.043784,-0.045,0.0041732385825825,0.0646006082214601,0.049851,0.06,0.0498601109099099,0.2232937771410343,-0.0089679999999999,-0.014,0.003768085061061,0.0613847298687634
161,seg_4a6s,MI,-0.021055,-0.035,0.0029762682432432,0.0545551853011539,-0.0653899999999999,-0.074,0.0040690549549549,0.0637891444914803,-0.044342,-0.034,0.0027671481841841,0.052603689834309,0.041558,0.04,0.0524927213573573,0.2291129008968228,0.008653,0.007,0.0053756702612612,0.0733189624944411
161,seg_6a8s,MI,0.010331,0.0,0.0033351605995995,0.0577508493409369,0.024409,0.025,0.0048438595785785,0.069597841766671,0.014094,0.035,0.0048123655295295,0.0693712154249118,0.015574,0.005,0.0506564209449449,0.2250698134911586,0.034645,0.025,0.0024759329079079,0.0497587470492164
161,seg_8a10s,MI,-0.0088659999999999,-0.02,0.0035478218658658,0.0595635951388586,-0.020252,-0.025,0.004479518014014,0.0669292015043808,-0.011394,-0.005,0.0045175803443443,0.0672129477433057,-0.018294,-0.018,0.0492299995635635,0.2218783440617032,0.013054,0.0,0.0023618249089089,0.0485986101540868
162,seg_0a2s,MI,0.015924,-0.0305,0.0895778540780781,0.2992955964896211,0.033278,0.066,0.0252221328488488,0.1588147752850749,0.01737,0.09,0.1860217988988989,0.4313024448097864,-0.0004649999999999,0.071,0.1313158045795795,0.3623752262221847,-0.2171,-0.21,0.0339675375375375,0.1843028419138933
162,seg_2a4s,MI,0.020759,-0.023,0.0808330039229229,0.2843114558418688,-0.004784,0.0225,0.0237395789229229,0.1540765359258927,-0.0255409999999999,0.04,0.1692979062252252,0.4114582679023781,0.023024,0.0945,0.1189820915155155,0.3449378081850632,0.1134259999999999,0.155,0.0263171456696696,0.1622256011536701
162,seg_4a6s,MI,0.0247269999999999,-0.05,0.1302998643353353,0.3609707250392133,-0.0269469999999999,0.02,0.0415872654564564,0.2039295600359508,-0.0516739999999999,0.065,0.2532107484724725,0.5032005052386896,-0.015553,0.101,0.1845576648558558,0.4296017514580869,0.149665,0.1615,0.0361270878628628,0.190071270482582
162,seg_6a8s,MI,-0.0309039999999999,-0.0805,0.0894248396236236,0.2990398629340637,-0.0001939999999999,0.025,0.0247790554194194,0.1574136443241799,0.030702,0.095,0.1845727499459459,0.4296193081624078,0.048042,0.123,0.1217666288648648,0.3489507542116292,0.13856,0.16,0.0234815099099099,0.1532367772759199
162,seg_8a10s,MI,-0.029445,-0.076,0.0838708758508508,0.289604688931051,-0.0084369999999999,0.024,0.0251341481791791,0.1585375292452206,0.0210109999999999,0.0885,0.176879105984985,0.4205699775126429,-0.044279,0.04,0.129153909068068,0.3593798951917984,-0.158465,-0.144,0.0409588536286286,0.2023829380867582
175,seg_0a2s,MI,-0.048746,-0.082,0.0218371206046046,0.1477738833644315,0.0015199999999999,-0.02,0.0108931547547547,0.1043702771614349,0.050271,0.06,0.0037165661251251,0.0609636459303831,-0.083122,-0.0925,0.0601703374534534,0.2452964277225688,0.0166379999999999,-0.02,0.0232359809369369,0.1524335295692419
175,seg_2a4s,MI,0.004662,-0.04,0.0228086584144144,0.1510253568590864,0.045552,0.0165,0.0093773306266266,0.0968366182114319,0.0409,0.055,0.0052259299299299,0.0722905936476519,0.049586,0.03,0.062685464068068,0.2503706533682973,-0.070898,-0.11,0.0202511867827827,0.1423066645761286
175,seg_4a6s,MI,0.031981,-0.019,0.0216602208598598,0.147174117493056,0.0139889999999999,-0.0104999999999999,0.010477216095095,0.1023582732127457,-0.018003,-0.01,0.0054045115025025,0.0735153827610419,0.055151,0.0295,0.0595035977967967,0.2439335930059588,-0.041003,-0.085,0.021863007998999,0.147861448657177
175,seg_6a8s,MI,0.017214,-0.03,0.0227543405445445,0.1508454193687847,-0.018385,-0.05,0.0114277024774774,0.1069004325411149,-0.035616,-0.025,0.0046947633073073,0.0685183428528982,0.044033,0.0,0.0619396395505505,0.2488767557457919,0.004966,-0.04,0.0224845974414414,0.1499486493485068
175,seg_8a10s,MI,-0.01387,-0.054,0.0203726877877877,0.1427329246802845,-0.019769,-0.045,0.0090137974364364,0.0949410208310213,-0.0059209999999999,0.004,0.0047208896486486,0.0687087305125676,-0.0746449999999999,-0.09,0.0544337567317317,0.23331042996774,0.034511,0.005,0.0198517216006006,0.1408961376354958
177,seg_0a2s,MI,-0.00942,-0.033,0.0102060856856856,0.1010251735246502,-0.009126,-0.011,0.0061737999239239,0.0785735319552578,0.0003039999999999,0.035,0.0208266121961961,0.1443142827172563,-0.056835,-0.0485,0.0885738616366366,0.2976136113094235,-0.0180439999999999,-0.015,0.0033254655295295,0.0576668494850336
177,seg_2a4s,MI,0.013809,-0.007,0.0101072978168168,0.1005350576506365,0.0096629999999999,0.0155,0.0061350304614614,0.0783264352658887,-0.0041599999999999,0.038,0.022144621021021,0.1488106885308344,0.005095,0.024,0.0862595595345345,0.2936997778932332,0.011738,0.015,0.0034782355915915,0.0589765681571214
177,seg_4a6s,MI,0.0189209999999999,-0.01,0.0121095402992992,0.1100433564523515,0.025742,0.038,0.0068363878238238,0.0826824517284279,0.006843,0.06,0.0253047951461461,0.159074809904479,0.000482,0.0289999999999999,0.1088650907667667,0.3299471029828369,0.017584,0.025,0.0037824453893893,0.0615015885111058
177,seg_6a8s,MI,-0.005815,-0.0235,0.0096885853603603,0.0984306119068674,0.027836,0.04,0.0078955486526526,0.0888568998595643,0.033648,0.0665,0.0215540901861861,0.1468131131274934,0.0292109999999999,0.0405,0.0869494699489489,0.294871955175376,0.003493,0.006,0.0030178077587587,0.0549345770781823
177,seg_8a10s,MI,-0.004855,-0.028,0.0097019799549549,0.0984986292034308,-0.017643,-0.01,0.0058173368878878,0.0762714683737496,-0.0127869999999999,0.021,0.0193082959269269,0.1389542943810191,0.027287,0.02,0.0933870076386386,0.3055928789069513,0.0004609999999999,0.0015,0.0030636661451451,0.0553503942636829
181,seg_0a2s,MI,0.021625,-0.02,0.0199772336086086,0.1413408419693635,0.028393,0.0305,0.0039828353863863,0.0631097091293121,0.0067569999999999,0.04,0.0340362221731731,0.1844890841572291,-0.048326,-0.082,0.2833191969209209,0.5322773684094796,,,,
181,seg_2a4s,MI,0.018622,-0.02,0.0201182974134134,0.1418389841101994,-0.007656,-0.006,0.0036392769409409,0.0603264199247804,-0.02629,0.0,0.0326100459459459,0.1805825183841058,0.0062979999999999,-0.045,0.2791095707667667,0.52830821569115,,,,
181,seg_4a6s,MI,0.021712,-0.005,0.0155643934494494,0.1247573382589154,-0.004999,-0.0005,0.0038062312302302,0.061694661278187,-0.0266979999999999,-0.002,0.0279230958918918,0.1671020523269893,0.034626,-0.007,0.2218347688928929,0.4709933851901668,,,,
181,seg_6a8s,MI,-0.01058,-0.044,0.0180303899899899,0.1342772876922601,0.005042,0.005,0.0038313776136136,0.0618981228601773,0.015616,0.04,0.0290352678118118,0.1703973820568022,0.033691,-0.0185,0.2251149985175174,0.4744628526212747,,,,
181,seg_8a10s,MI,-0.04405,-0.09,0.0221592267267267,0.1488597552286269,-0.016351,-0.01,0.0035179437427427,0.0593122562607657,0.0277099999999999,0.0765,0.0320646465465465,0.1790660396237839,-0.025985,-0.06,0.2807224332082083,0.5298324576771494,,,,
182,seg_0a2s,MI,-0.009837,-0.041,0.0127765429739739,0.1130333710634783,-0.0216489999999999,0.04,0.0828121919909909,0.2877710756677796,-0.0117829999999999,0.0845,0.1532215654764764,0.3914352634554997,-0.054394,-0.02,0.0775869657297297,0.2785443694094887,-0.050151,0.0,0.0445177919909909,0.210992397945971
182,seg_2a4s,MI,0.010016,-0.014,0.0088210007447447,0.0939201828402433,0.0368769999999999,0.079,0.065343213084084,0.2556231857326014,0.0268769999999999,0.09,0.1151005183893894,0.3392646730642455,-0.012869,0.015,0.0560661159549549,0.236782845567315,0.066768,0.095,0.04028789407007,0.2007184447679636
182,seg_4a6s,MI,0.012434,-0.008,0.0157580556996997,0.1255310945531014,-0.043317,-0.012,0.0715006691801801,0.2673960904354814,-0.055767,0.0,0.1140314121231231,0.3376853744584197,0.050805,0.0655,0.0606685214964965,0.246309807958385,0.0138349999999999,0.026,0.0356860258008008,0.1889074530049061
182,seg_6a8s,MI,0.02341,0.005,0.0086986085085085,0.0932663310552554,-0.0287259999999999,0.0,0.0612867616856856,0.2475616320952939,-0.0521439999999999,-0.005,0.1098073606246246,0.3313719369901812,0.063222,0.094,0.059487372088088,0.243900332283677,0.075413,0.1005,0.0374767531841841,0.1935891349848544
182,seg_8a10s,MI,-0.0397839999999999,-0.063,0.0087586439879879,0.0935876273232097,0.050923,0.085,0.0633233764474474,0.2516413647384854,0.090695,0.155,0.113725137112112,0.3372315778691433,-0.0202359999999999,0.005,0.0551259562602602,0.2347891740695475,-0.082296,-0.06,0.0333909193033033,0.1827318234553119
184,seg_0a2s,MI,-0.060729,-0.083,0.0096715851441441,0.0983442176446797,-0.035111,-0.033,0.0089478164954954,0.0945928987582868,0.025616,0.055,0.0203991356796796,0.1428255428124804,0.0221449999999999,0.01,0.0485925985735735,0.2204372894352803,-0.077514,-0.075,0.0046663501541541,0.0683106884327346
184,seg_2a4s,MI,0.0109909999999999,-0.009,0.0110512601791791,0.105124974098352,0.045548,0.0685,0.0135962839799799,0.1166031045040396,0.034563,0.07,0.0294097878188188,0.1714928214789727,-0.013648,-0.01,0.0648318179139139,0.2546209298426072,-0.008122,0.0144999999999999,0.0112713744904904,0.1061667296778538
184,seg_4a6s,MI,0.0274859999999999,0.005,0.0089684262302302,0.094701775222169,0.0415279999999999,0.055,0.0114135928088088,0.1068344177164307,0.0140389999999999,0.0455,0.0239394569359359,0.1547238085620178,0.018541,-0.015,0.0560876479669669,0.236828309048912,-0.021895,-0.03,0.0080203883633633,0.0895566209912107
184,seg_6a8s,MI,-0.001618,-0.015,0.0086920241001001,0.0932310254158995,-0.008824,-0.003,0.0102359209449449,0.1011727282667861,-0.0072029999999999,0.03,0.0215996214124124,0.1469680965802184,0.0108879999999999,-0.0085,0.0485938973533533,0.2204402353322853,0.032718,0.035,0.0071812497257257,0.0847422546651062
184,seg_8a10s,MI,0.028611,0.0075,0.0104420877667667,0.1021865341753343,-0.0438389999999999,-0.005,0.0293925216006006,0.1714424731523685,-0.072447,-0.006,0.0494547999909909,0.2223843519472334,-0.083055,-0.04,0.1224868568318318,0.3499812235418235,0.032926,0.045,0.0180467813053053,0.1343383091500905
189,seg_0a2s,MI,0.037555,0.023,0.0104451541291291,0.1022015368237147,-0.022143,-0.045,0.0134163889399399,0.1158291368349947,-0.059687,-0.06,0.0214478408718718,0.1464508138313743,-0.002882,0.04,0.0770941722482482,0.2776583732723511,0.034645,0.035,0.011348079054054,0.1065273629357924
189,seg_2a4s,MI,-0.0275409999999999,-0.045,0.0101582365555555,0.1007880774474618,0.002234,-0.0115,0.0149310242682682,0.1221925704299089,0.029774,0.055,0.0228626295535535,0.1512039336576715,-0.016929,0.02,0.0763900119709709,0.2763874309207475,-0.106471,-0.13,0.0094977729319319,0.0974565181603156
189,seg_4a6s,MI,-0.046215,-0.065,0.0149208996746746,0.1221511345615531,0.001589,0.0,0.0180362843633633,0.1342992344109353,0.047796,0.08,0.030599682066066,0.1749276480893345,-0.047498,-0.005,0.1133361141101101,0.3366542946556751,0.01928,-0.016,0.0446749925925925,0.2113645963556635
189,seg_6a8s,MI,0.007283,0.003,0.0110019969079079,0.1048904042699231,0.013787,-0.004,0.0154051327637637,0.1241174152315611,0.0065079999999999,0.0305,0.0212032611971972,0.1456133963521118,0.0276449999999999,0.07,0.0782259088838838,0.2796889502355856,0.217009,0.195,0.0298266115305305,0.1727038260448521
189,seg_8a10s,MI,0.018925,0.0,0.0109585899649649,0.1046832840761358,0.008165,-0.007,0.014535277052052,0.1205623367891152,-0.0107389999999999,0.011,0.0220528237027027,0.1485019316463685,0.045547,0.08,0.0828410488398398,0.2878212098505595,-0.159798,-0.155,0.0084700292252252,0.0920327616950899
199,seg_0a2s,MI,-0.054142,-0.0705,0.0086838476836836,0.0931871648011875,-0.022008,-0.0535,0.019299071007007,0.1389210963353191,0.032132,0.04,0.0088152438198198,0.0938895298732495,0.041006,-0.004,0.0469627507147147,0.216708907788108,-0.139853,-0.2065,0.0395382296206206,0.1988422229322047
199,seg_2a4s,MI,0.040377,0.015,0.0072200288998999,0.0849707532030868,-0.010493,-0.0495,0.0153653773283283,0.1239571592459601,,,,,-0.0074,-0.0935,0.0541429309309309,0.2326863359351617,0.245049,0.218,0.019423438037037,0.1393679950240981
199,seg_4a6s,MI,0.014622,-0.005,0.0066407518678678,0.0814908084870181,0.00705,-0.02,0.0148326121121121,0.1217892118051189,-0.0075689999999999,-0.0165,0.0054862174564564,0.0740690046946525,-0.0192249999999999,-0.082,0.0423923747497497,0.205894086242781,-0.107855,-0.14,0.0300759659409409,0.173424236890179
